,DATE,NAME,TEXT
744,"
                            
                              14 February 2019
                            
                        ",['ghostpersonanon'],"
Hi everyone, 
I am a person struggling with depression. I have had it for almost a year and lost many close relationships because of it. Ironically, I am in a very serious romantic relationship. It seems even though the relationship is very healthy, I still struggle with trust and my own insecurities -that gets in the way. 
I am afraid of being alone, and I don't want to lose this close relationship that I have, especially since I have lost a lot of close friends. I am not sure if I should maintain it, or if it is healthy to leave the relationship and get better before pursuing another one. 
"
745,"
                            
                              11 February 2019
                            
                        ",['Lostconfused'],"
I have untreated (mostly undiagnosed) depression for years but it has never impacted my ability at work. Actually I am so skilled at masking it no one in a work place from my past would actually have the slightest idea.
My current workplace has been bad for my mental health. I have felt myself sinking more and more over the past few months. There has been a lot of focus on me compared to co-workers and I get why there would have been at the start and I also realise that some of the focus these days is more to do with I have somewhat (sometimes) impressed people there with my ability so they are looking and talking about future potential. None the less, the focus on me has lead to changes in me that I don’t like. Doubting my knowledge, doubting my ability which is sending me all over the place. I will add I had quite a bit going on in my life in the last 6 months of last year.
recently I realised just how far I had fallen virtually at the hands of work and all the chatter about me by senior staff. I wasn’t prepared to fall lower (I feel so low already i am not sure if lower is even possible, although logically I know it is) so I actually resigned and am currently in my notice period.
It was a super hard decision as I actually really like the work and the potential to grow in the long term but my low no longer just affects how I feel at work it is impacting every element of my life so it seemed like what I needed to do.
now as I wait out my notice period I keep wondering how much of all of this is the black dog speaking and how much was it what I really needed. I felt low before but now I feel like there is a huge gaping hole in me. Is the hole and doubt about what I did being right actually correct or if it the fear of the unknown - no job, no prospects, no idea how to sell myself felling this way. 
how do you know when quitting is the right solution and when it is just the black dog dragging you through the mud? If it is actually just the black dog, should you even attempt to get your job back? If you should, how do you even tell them about it? Telling them may make things worse as it will get me even more attention and probably more chatter, I just really like my job and hate quitting but my mental health is making it seem impossible.
Thanks
"
746,"
                            
                              10 February 2019
                            
                        ",['Catters'],"
I have no friends, my depression drove my partner away. I tried new meds and nothing changed. How are 30-somethings supposed to find new people when no one wants them???
 
"
747,"
                            
                              11 February 2019
                            
                        ",['Kat30'],"
I am currently 30 weeks pregnant and am really happy about it, especially after my first being a loss. 
The only thing is that I have been feeling really lonely and borderline depressed. My husband is a wonderful man but sometimes I don’t think he understands how hard and isolating being pregnant is. There are times where I just want to talk about how I feel but he doesn’t seem to get it or tries to give me advice to ‘fix the problem’. 
I am not one to share my feelings with many people so thought I’d post here to see if anyone else is feeling the same and what you have done to ease this loneliness. 
thank you 
"
748,"
                            
                              5 February 2019
                            
                        ",['Mighty Mint'],"
There are times when all those low feelings of worthlessness, sadness and despair intensify to the extreme. But then in a few hours I'm back to being calm, numb or amused at the ridiculousness of it all. It's strange, I remember that I did feel hurt at the time but I can't relate to it. It feels like another person's memory. Sometimes I will reject 'that person' because I'm in disbelief and disapproval of how my behaviour at that time.
I wonder if deep down I am truly manipulative, using depression as an excuse for being lazy in life. Because these extreme lows are more likely/frequent when I have a 'challenge' in life any other adult should be able to overcome. But I thought I was doing okay over the last few months so why the sudden breakdown? It seems like I'm kicking up an attention-needy ruckus when convenient. 
Background: I've been excluded from a Uni course. Currently being encouraged by my GP to apply for a withdrawal based on medical grounds to avoid the mark on my academic transcript. I'm not so convinced I deserve to try.
"
749,"
                            
                              7 February 2019
                            
                        ",['thehumanthumb'],"
I am experiencing really awful lows so often now and I’ve been on medication for a year and it’s not helping. I went to the gp today to ask for anything else to help fix me and she wouldn’t listen and just upped my dosage again. Honestly I feel like I’ve only got 2 years left to live because the dosage maxes out and every year it gets worse. Does anyone have anything that will cure me? Like naturopathy or scans or something? I just want to get better and it feels like I never will and what’s the point if I’m unhappy all the time and burdening others? Please somebody help me.
"
750,"
                            
                              5 February 2019
                            
                        ",['Moon_cakes'],"
Hello,
I think I am stuck in a very bad dissociative episode.
I'm currently studying a master's degree and am feeling like I am drowning but don't want to help myself either. I just want to give up 
My social anxiety at uni is crippling, I obsess over how my performance is in comparison to others, and what they might think of my ability .. I find it so hard to connect with anyone there and find myself avoiding all social situations or situations where I will be with them all as a group.i constantly worry that no one likes me and I feel very withdrawn
I feel like my brain doesn't work the same way as my classmates and sometimes wonder how I even got to this point in my education in the first place.
I don't want to be me anymore. It's just an endless cycle of anxiety then feeling a strange sense of elated , floaty happiness followed by the most devastating depresssion. 
i have a beautiful partner .. the greatest family yet I'm so disconnected from them all.
It just feels so difficult for me to exist right now 
"
751,"
                            
                              6 February 2019
                            
                        ",['Sophia1992'],"
Hi a bit about me. Im a 29 year old woman who has been married for 3 years. Due to living with some kidney issues i have always been in and out of uni since i was 18 and i am in my final year of studying nursing. My husband is trying to push me to work full time instead of studying or he punishes me by telling me he wont have kids with me if i leave work and go back to studies. He is a veru unsupportive and rude person who does not care about me pursuing my dreams. Because of him i do full time waitressing because which i hate and every day i come home feeling useless and depressed. I work for a boss who is rude and I end up doing so much unpaid overtime. I really want to return to my studies in nursing and be happy again but i have no support at home and my husband gets mad with me every time i bring the subject up. He earns 120k a yeAr as a lawyer and we can easily live off one income for one year so i dont see the issue here. He has never took my health issues seriously even after i have had multiple surgeries and a kidney transplant he thinks i am exaggerating. Please help
"
752,"
                            
                              5 February 2019
                            
                        ",['mr magoo'],"
sometimes it feels like everything is stacked up against you.Trying to make sense of why i feel awful most of the time.Feeling used and abused at work.Trying so hard to control my emotions i just feel numb most of the time.Fear of losing control,fear of a million little things that never used to worry me.Sound familiar?
"
753,"
                            
                              28 January 2019
                            
                        ",['Saroseme'],"
Sorry to make another thread (different forum, but still), I feel like explaining my situation better, and I had another concern. 
I’ve never be diagnosed, or seen some one who helps mental health, as keeping a mask, and pretending everything’s fine is my way of going, and telling me parents would be a struggle, as I can’t tell what their opinions on the whole matter is.

Now, my family are great, and have taught me great values, that saying, I wasn’t a great kid, I wanted to impress kids not worth it, which came up with some terrible influence, and had some interesting situations, I was an awful person to a friend, who’d honestly done nothing wrong, and that went on for years, disregarding her for myself, eventually it was brushed over by some stupid excuse (I was 7? At the time, i should’ve apologised, and in general, I just wished that I wasn’t like that). Of course it came back up, when I was 10, we do this whole big thing, on social stuff and all that, while never directly stating it, I was so guilty, I didn’t want to be alive, I didn’t deserve to be alive, I skipped class a lot, and honestly it just sucked, it really proves just to be nice whenever you can, there aren’t enough good people in this world.
Now that was a while ago, and while friends, we have a terrible relationship, which just shouldn’t go on. She’s gone through a lot more than me, yet she seems to be fine, and me who, for the most part, is fine, has always felt unhappy in the world.
I feel terrible, I don’t want to be here, I don’t deserve to be here, I don’t see how some people get away with doing that without remorse, or guilt. Call me heartless, stupid, I don’t mind, I’m sick of trying to make myself feel better.
So naturally, I’ve been screwed for years, and I don’t even know at this point, there’s a battle in my mind, that I can’t control, and it’s annoying to go on some days. I try to not think of it, but this girl, has been in my class, for 6 years, I can’t avoid it, or her. We aren’t “friends” only through mutals that is. My parents don’t even know, cause no one told them. I don’t have the heart. I think because it was never concluded, my mind won’t let it rest.
I feel so hopeless sometimes, I don’t even have the right to feel this way, I just don’t know. I’m writing this, mainly because I need to sleep tonight, and having it bug me is not the way to go.
If you have any way to help this, please let me know,
Sam
"
754,"
                            
                              4 February 2019
                            
                        ",['Willson'],"
Hi everyone, I have been living life with a mask of happiness for the last 22 years. Know one in my family or friends knows of my inner sadness. Recent events in my life have made me realise I have been living a lie and deceiving all the people I love. For years I knew something was wrong with me, but not sure what. I could see happy people everywhere, and just wanted to be one. So I put on a smile and got on with life. I remember feeling truly happy and I know the catalyst that put me on this path, what I don’t know is how to rid my mind of this horrible feeling. I can feel the mask slipping off and it scares the shit out of me. My daughter often asks me if I’m ok, of course I always say yes I am just tired from work. Thanks for listening . Willson
"
755,"
                            
                              14 January 2019
                            
                        ",['LonelyBoy90'],"
Hey folks,
I guess I just need a fresh point of view on my situation. It's a bit of a life story kind of thing, but I'll try to keep it short. Thanks for taking the time to read.
I'm a 28 year old man and I've been struggling with depression since my early teens. It was likely triggered by bullying which lead to a stunted social life and trust issues. Not that my experience was anything extraordinary, I think most people deal with bullying in high school.
Additionally, I've always struggled with finding work. I've had a few jobs here and there, but they never paid enough or provided enough hours for me to actually survive, so of course I still live at home.
Naturally, I also don't have any kind of love life and never have. I've tried to date on occasion, but always end up being treated like garbage. To make matters worse I've also never really been interested in sex and trying to pursue a romantic relationship without sex seems impossible. I could be asexual, demisexual or repressed. I don't know (no, I was not abused as a child or raised religious). There's more to it than that. This is by far my most complicated issue.
I've tried therapy. In fact, I've seen multiple different therapists over the years and every time we've eventually hit a wall. Ultimately their diagnosis has been something along the lines of: ""Well, you're intelligent, charismatic and very capable. You've just been a bit unlucky."" and they don't know what to suggest further. I also can't afford therapy at the moment as I'm once again between jobs.
All my friends have moved on with partners and we no longer speak. I try to get out of my comfort zone to expand my social life by taking classes and attending meetups and the like, but it's really hard to connect with people. I know I'm a good conversationalist (even if I have to fake interest in certain things to get the ball rolling), but it feels like I speak a completely different language to everyone else.
I really want to improve my situation and be happy for once in my life, but I feel stuck. My depressive states are getting more frequent and more severe. I feel like I only have the energy to fix one aspect of my life at a time and I don't know if I should be focusing on work/career or social life. It all just seem impossible right now.
Thanks again for reading. I don't have anyone to talk to about this. Maybe it'll help just getting it out.
"
756,"
                            
                              5 July 2016
                            
                        ",['Unknown76'],"
I feel empty, like there is nothing in life anymore. I go to work at a place i hate with a passion and then go home and sleep all the time.
 Yeah i know i have to talk to a profession or anybody but i over that, enough I don't want to do that and if thats what somebody is going tomtell me to do then this is no help.
 I can't breath anymore, medication not working nothing is working.
"
757,"
                            
                              28 January 2019
                            
                        ",['pinkdragon'],"
I've been going through a very rough time lately and I have no one to talk to.
I have a circle or friends but I'm only really close to two of them. I can't talk to either of them because one has just had a baby and she's dealing with that, and although I'm close with the other girl, we don't see each other very often and she has her own problems to deal with.
 I can't talk to my boyfriend either because he's useless. He's unemployed and has been for quite some time and all he does is sit on his back side playing video games all day and chatting to friends via social media. I've known him for about six years now, he's my best friend and I love him very much but he's of no help at all. If I try talking to him about something that bothers me, he has a meltdown and says that I demand too much of his time and attention and this causes him to be stressed out. He has time for video games and his own friends, but no time for me. Yet I can't bring myself to leave him.
I can't talk to my family because I have next to no relationship with any of them. It's the worst with my mum.
I work full time and I've been in the same industry for eight years, six years of those have been working for my current employer. I've lost my passion for my job and I want a career change, but I'm worried that I'm too old (almost 28) to start something new although I've been trying (but having no luck). I regret not changing my career path sooner.
In the morning I can barely get myself out of bed. I have so much trouble falling asleep at night because there's so much on my mind, and in the morning I can barely get myself out of bed. Simple things like keeping my room tidy I can't even do anymore, I can barely manage to brush my teeth in the morning. I haven't been eating properly for about two weeks now. I've lost my appetite and I mostly live off water. I even neglect going to the doctor when I'm sick or in pain for whatever reason.
I feel pathetic and useless, and I've all but lost my will to live. My life wasn't always like this, there was a time when I was actually happy. I don't know how it came to this. I just don't know what to do anymore.
Sorry if this post is all over the place, I just don't know where to begin and what to include or leave out.
Thanks for reading.
 
 
 
"
758,"
                            
                              2 February 2018
                            
                        ",['Izfish'],"
I haven’t felt truly happy for a very long time and most nights I end up crying myself to sleep for no particular reason. For a while I have felt that there was something wrong but I have never been able to put my finger on it. I don’t really have any real friends anymore because we have all grown apart and so i don’t really have anyone to talk to about my emotions so i kind of just keep everything to myself which apparently isn’t a good thing. I am really scared that i have depression. Does this sound like depression? Or can anyone relate or have any advice? 
"
759,"
                            
                              30 January 2019
                            
                        ",['reidy197'],"
Hi everyone, this is the first time I am posting (or speaking about it) and am just wondering if anyone has been through as similar situation and is able to give me some tips or advice. 
Heres some background info, back in February last year I injured myself at work and am currently going through a workers comp claim for the injury, from feb to july I was allowed to work modified duties and still earn a wage to support myself but in July last year my employers insurance company denied the claim and within a couple hours I got  call saying i could no longer worker and would have to repeatedly call in sick or if i wanted to work sign a document saying they had no liability and that I was 100% fit for all duties (which I wasn't and still arnt). Because I wasn't able to work I was forced to move back in with my parents, after the claim was denied I got lawyers involved to dispute the liability but have since been 'bullied' as everything the insurance company has done takes a minimum of a month and everything is being dragged along, this caused my anxiety to worsen and made me fall into and out of depression, which caused my uni studies to suffer and made my issues get worse. 
The main question I have is has anyone else experienced something similar and whether or not I should inform my lawyers and add it to the claim or where to go from here, im just really not sure what to do. 
Thank you in advance to anyone that is able to help.
"
760,"
                            
                              30 January 2019
                            
                        ","[""Grey's""]","
I don't really know why i'm writing but i can't seem to get over depression its been like this for so long i'm tired of it. I feel horrible i spent my holidays doing nothing and just watching tv. I've been so lazy nothing seems to help. I saw my psychiatrist the other day expecting it would make me feel better but it didn't help. I really want to have kids but i can't with the medication and i want to be healthy i feel like i'm going to get to old before i get over this depression or that i will never get over the depression. I don't know what to try next the dr says exercise but i can't seem to make myself do it. I don't understand how i'm meant to get better. What do I do next?
"
761,"
                            
                              29 January 2019
                            
                        ",['PeculiarTulip'],"
Hi all, I'm new here.
I was just trying to find some help on non-verbalism for people with depression, but I couldn't find much information on it. This isn't really surprising, because non-verbalism is generally linked to ASD rather than MDD. 
But I've noticed when I have my depressive episodes, I actually stop having the ability to talk. I try to get any words out but I just can't. I become mute for days on end, weeks sometimes, during my depressive periods. This makes it incredibly difficult to express how I'm feeling to my parents and other people that are trying to support me. I can't communicate what I need or how they can help. It's extremely frustrating. 
Has anyone here experienced anything similar? Any tips on how to overcome it? 
"
762,"
                            
                              29 January 2019
                            
                        ",['ZA123'],"
Hi there,
i broke up with my gf about a month ago, everything was ok but recently she told me she hated me and I am the worst person on the planet because I had female friends. 
She continued to hate me and say how bad I was, I did my best to respond with kindness and love however today I lost control and I said something truly awful and brought up a traumatic moment from her past. I felt so awful after it and I can’t see myself the same. She then sent me a text saying I deserve a lifetime of pain and misery and hopes I rot in hell. 
Do I really deserve that? Was my mistake so bad that I deserve pain for the rest of my life? I wish I could take it back and I hate myself so much. I feel like a monster, I never meant to hurt her but I did. 
I feel like I deserve a lifetime of suffering and even worse. 
"
763,"
                            
                              28 January 2019
                            
                        ",['MoonlightShadow13'],"
I am a long time viewer but first time poster. I guess I am feeling lost and am hoping opening up on here might help a bit. 
i am 30 years old, male and living with hiv (undetectable and healthy as can be given the circumstance). 
i find myself very lost and lacking purpose in my life. I recently relocated home after moving interstate a few years ago, I needed a change as I felt trapped and found that I was more lonely interstate than when I left - struggling to make friends or connections and being in a environment that was too stressful to cope with. 
i moved back so that I could save money and reset but often found myself here questioning my mental health. My family has a history of bi polar, depression and anxiety and I have definitely felt traits of these in my life - but they come and go. 
I do know I need to see a professional and get help but I am worried it’s all in my head and I will just find myself on more medication on top of antiviral medication. I am hesitant as it does not seem to help my loved ones and instead I see a decline in their overall health as they struggle with day to day basics. 
is this what it is? Is that what will happen to me? Is it beneficial to keep avoiding professional help because I lack the financial availability to do so comfortably? I always seem to feel trapped and that my life has no purpose. Most people are/have been married with children and I really have very little to show for myself other than a life of trying to be independent since mid teens. 
I do want to travel and see the world, but I see this as another hurdle financially and another ‘sign’ that what I want is always too far out of reach, 
I’ve never considered suicide or anything like that but I sure as hell feel low and very mundane. I hate not having a motivation for many things or a confidence to do the things that most people seem to be able to do. 
Apologies if this is posted in the wrong area - I just thought I’d write it all down and go for it as I feel there’s very few who can relate.- or atleast in my life it feels like everyone else is too busy with their own problems to have the the time for me in return. I hide it quite a lot as I am your classic cheerful person on the outside. 
Anyway, appreciate any advice that can be directed my way, 
"
764,"
                            
                              20 January 2019
                            
                        ",['KC_xo'],"
No words can describe how much hate I have for myself or how ashamed I am of myself. I really do hate myself that much :(
"
765,"
                            
                              27 January 2019
                            
                        ",['Melmci'],"
Hi everyone, I need advice on how to cope recovering from a breakdown, because of my anxiety and depression I didn’t leave the house for 7 months and now I’m recovering but I’ve moved to a new state. While I’m coping better than I was, I can leave the house etc but in the process of the breakdown I lost my car and what feels like my life with my job etc. I feel so incredibly lost that I’m not sure how to even start my life again, has anyone else been in the same position? How am I supposed to go back to work again or do anything? I’m so bored without a job but I feel like that’s such a huge step again. I feel like I’ve lost my purpose and my person and no one in my life understands this hopeful feeling. I just don’t know where to go for advice 
"
766,"
                            
                              25 January 2019
                            
                        ",['Rocket Man'],"
Is there anyone else out there experiencing all three of these conditions at once as I am?
So many gifts, so much difficulty to manage...
Specifically tips on waking up the nervous system would be most appreciated right now.
Currently on a morning workout, cold shower, amphetamine, strong coffee, and still struggling to feel a pulse ?
How to pressurise the mind without creating actual risk to create the adrenaline required to stimulate frontal lobes?
Mind wandering into creative imaginary scenarios when trying to read, even if I really need to read the thing. Doesnt occur with talented writers who know how to maintain emotional engagement. EG I read 688 pages of Tony Robbins Money in 2 days. Tips on maintaining engagement ?
Challenges with all symptoms associated with diminished frontal lobe capacity, emotional regulation, forward planning, decision making, social interaction, although these functions are superior to most others when emotionally stimulated. Essentially existing with an addiction to anything causing the release of dopamine like a crack addict, just to function. Not to complain, this is just the reality. Does anyone have any strategies for management ?
Thanks.
 

"
767,"
                            
                              17 January 2019
                            
                        ",['Becca_Maria'],"
I have recently posted about my possible new diagnosis of Bipolar.  But wanted to put the noise sensitivity in the heading.  For as long as I have known listening to people eating or any mouth noises has driven me insane, but in the last 10 years that has blown out to just about any sound.  It gets to a point where I get so angry when a noise frustrates me I will completely ""lose it"" .  Along with that now is movement.  For example my children sitting next to me on the couch and swinging their legs.  Its just becoming unbearable and im hoping in some way it may be connected as with new medications maybe there is a way out of this
"
768,"
                            
                              21 January 2019
                            
                        ",['Little Sparrow'],"
Hi.  I'm not looking for advice, as I know most of it.  Just need to share.  36 years of depression.  Treatment resistant a lot of the time.  Lucky to have a handful of good supports.  Really tired of life but not going to suicide.  Committed myself to not doing that years' ago as as I have a responsibility to my Mum, my dogs, my partner.  Just getting through.  Will I have ECT again?  Don't know.   Maybe.  Just getting through.  Is there anyone out there who is in a similar situation?  I'm lucky in many ways, supportive partner, financially secure, live in a country like Australia.  But nothing shakes the depression. A swim might lift it by a notch but the next day it's back to where it was.  Meds are starting to kick in.  Sleep gives some relief.  Thanks for listening.  I just needed to tell someone.
"
769,"
                            
                              29 December 2018
                            
                        ",['Bella001'],"
Hello  I think i need some help but im not really sure. Lately I have been having some really overwhelming thoughts especially in regards to eating. Im having some troubles trying to explain whats happening and im feel quite emotional and a little embarrassed so please forgive me if this post doesnt make much sense. 
 
Over the past few months i have been having some troubles with food in general and i dont think its normal. I have noticed that when im feeling low or really stressed i will binge eat alot, sometimes to the point that i feel quite sick from overeating. I feel really guilty when it happens as well. The other part is that anytime i eat or drink now even if its healthy i feel really guilty over it, like i dont really deserve it and that others need it much more than i do but i just cant seem to stop :( . I find myself worrying about everyone else too though not just me, im constantly obsessing if others (more so my close family member)  have eaten and checking in on them  and if they havent  i can feel so much panic and i go into some sort of 'fix it' mode where i start cooking things they might like or going to the shops and buying things and even delivering it to their house and making sure they have eaten either before i do or at the same time as me and that seems to be the only thing that stops the anxiety. 
This feels really complicated and messy  :( but if anyone could help i would really appreciate it. 
"
770,"
                            
                              3 October 2018
                            
                        ",['DisplayName5742'],"
Hello,
First time posting here, so I'll apologize now for any mistakes I make.
I'm in a really strange place mentally right now and I'm not 100% sure on how to describe it, but I'll give it a shot. My life has been a up hill battle from getting out of a very toxic household to getting sacked for reasons that are always changing. I've managed to get into Uni (after almost failing the entry test), however every fail hits me really hard to the point where I've felt like giving up many times, kept pushing on. Today on the other hand, after learning I failed an assignment... I'm just staring at the screen. Any activities that usually evoke some sort of emotion out of me just don't, there's just... nothing. I keep trying to tell myself that I can't let this get me down, especially after everything else I've been through. While writing this it seems my emotions have decided to pay a visit, in the form of I just want to cry and scream, while another part of me says doing such things are a sign of weakness and I need to suck it up. A result of my childhood I'm guessing. The latter one always wins, I don't cry often and it's probably hurting me more than I'd like to admit. I always had to be the ""strong one"" such as when my parents were fighting, even breaking up some fights while my siblings cried in the background, or when people passed away. I always had to function ""normally"" while everyone else was beside themselves, otherwise things wouldn't get done.
This post is a big mess. I do see a counselor, and that does help, I'm also on medication (which I won't say too much on based on community guidelines) which helps as well, but when something bad hits I get knocked off my feet and it's a horrible feeling. I guess what I'm after more than anything by putting this on here is somewhere to get it all off my chest without being judged (I struggle to keep friends because of my past) and hear about coping strategies people use.
Regards,
Username(insertnumbers)
"
771,"
                            
                              24 January 2019
                            
                        ",['Err-bear'],"
Hi, I am feeling down and I am looking for some perspective.
I have been trying to complete a PhD thesis for 6 years now and it is still not done. I have taken 1.5 years in medical leave due to anxiety and depression at various points. The breaks help initially, but afterwards, the thesis is still there and so are my mental health problems. I am completely disinterested in my topic and I find the work to be very intellectually challenging, so working on it is exhausting as a result. I spend most of my time distracted or actively procrastinating. However, I am determined to finish it so that I won't have wasted 6 years of my life, and because it is ""nearly done"". People keep asking me how much longer it'll take and I honestly don't know. I keep making up deadlines, then half a year blows by and I am still not done. I am pessimistic about ever managing to complete it. It's like I'm waiting for the uni to kick me out so I can evade the blame for my failure. 
I work from home and don't ""get out much"". I moved away from working at the university because I was too anxious to work around people. However, now I am very isolated and out of touch with reality. Whenever I do talk to people I feel like an energy/happiness suck. I don't have anything good to say. Days and nights are blending together. I feel like my life is passing me by... 
I have no income since my scholarship is up. I am living on my partners salary. This is lucky for me but very emotionally taxing. We are struggling with a large weight of credit card debts, personal loans and student loans. I need to finish my degree so that I can contribute to paying our debts. 
If I could, I'd like to be a competitive athlete. I've been competing in a sport at a high level over the course of my studies. However, I am 31 years old... well past the age of people competing in my sport professionally. I feel like I've missed out and all it will ever be is a hobby...
Overall, I am very fortunate and my ""problems"" seem silly objectively. I feel selfish for posting this here. But I do think I need help. Any suggestions for me? I try to be kind to myself, eat moderately healthy, practice yoga, meditate (Headspace app), exercise, and have previously seen psychologists, psychiatrists and uni counsellors. I have also taken a few antidepressant drugs. None of them improved anything. Anyways, all of these things just seem like procrastination from my thesis. I'm so pessimistic about ever being happy again.
-Err-bear
"
772,"
                            
                              23 January 2019
                            
                        ",['eko'],"
Hey, sorry I'm not sure if anyone will read this but I've been struggling in silence for a few years and now it's suffocating. 
I've been slowly dealing with what life throws at me and trying to get by, however I just hit an all time low this week. It was my birthday Tuesday and I was alone (family lives away, no friends) so to fill that void I spent a significant amount of money and I can't return the most expensive product (I bought a second ps4, I don't even know why? I don't need it and I don't usually spend money so recklessly?) so my 22nd birthday was spent alone and crying the whole day. I've continued crying since then with feeling such immense regret/shame that I feel nauseous.
My sleeping is a disaster, I've been desperately trying to fix it but the only way I can be awake during the day is doing all-nighters so the past few days I've been awake for 20+ hours with 1-7 hours sleep in between, I feel awful mentally and physically. I've bought this up with different doctors and psychologists over the years to which they say to that I need to be more strict with my alarm, but I simply cannot fall asleep during the night (and my body wakes itself up during the night even if I'm exhausted), I've tried the every bit of advice to fall asleep but I just toss and turn for hours. When I let my body sleep when it wants without forcing an all-nighter I naturally fall asleep around 7am, which is not great when looking for a 9-5 job.
That being said, I'm unemployed. Only had one job at 16 then been unemployed ever since, I honestly feel like I don't have a chance because I don't know how to socialize with people and I freeze/burst into tears so frequently. Still don't even have a driver's license and unsure if I ever can since I panic so often.
Overall, I feel like a waste of space with nothing to contribute to society and at this point, it seems I'm too much of a burden that I don't deserve any friends even if I were to find anyone who could tolerate my existence. I've been diagnosed with depression at 14 and anxiety at 17, while I have made big improvements over the years, ever since this year I've relapsed real hard and can't pick myself back up.
Really sorry for the huge wall of text. I've been feeling physically sick from regret for three days straight and it's really taking a toll on my mental health, I don't know what to do. Thank you and sorry again if anyone had the patience to read all that...
"
773,"
                            
                              23 January 2019
                            
                        ",['theonelostfish'],"
Hi all, I have just joined the community today have been feeling drained for quite a few months now. Have had daily thoughts about ending it but these have gone away when I think about my family and girlfriend. Being unemployed for a couple of months now has not helped and my interest in hobbies that I used to enjoy has diminished. I get angry and frustrated more often about my current life situation still living with parents, no career prospects, relationship troubles. I broke down before it's just a very tiring situation and I don't have any interest in doing anything anymore I want it to be over.
"
774,"
                            
                              16 March 2016
                            
                        ",['white knight'],"

You know the game well. You all start at the bottom and up you go as the dice rolls. Then just as you think you are ahead, down you slide, everyone laughs but you, hiding your disappointment behind your smile.
 
The thing with a game like that, the winner is the result of pure luck and nothing more. The luck of the dice. There is no real magic ability lurking within us. The Prime Minister or a mathematician would have no more luck than you. So while it is a game, it, like depression, can strike anyone at any time regardless of who you are, how clever you are or how stable you think you are.
 
Take Mr and Mrs average. This modern world of Dad, mum and two kids for example. More often than not both parents work. Lets look at the cash strapped modern family. They experience the never ending ‘snakes’ that they slide down every week. They live on the brink, it could be because of poor financial management, too many expensive purchases etc. All the while their game is more a gamble, for if one of the parents fall ill outside of work as they cant afford income protection insurance (not many can) they drop to one income. Result stress on top of a stressful situation. Even if a workplace accident income drops to 60%.
 
For the family above, they need to find, somehow, more ladders than snakes. Some find it by way of inheritance, others a third job, and some downsize with their home. Some don’t make it. Bankruptcy in 2014-2015 were over 17,000. Some were companies, companies or individuals this is staggering. Imagine the number of families effected by this financial doom? Imagine the number of people struck down with depression during that process of seeing their life as a failure, losing their homes or cars, the humiliation. Little things to some of us like rolling up at a friend’s BBQ driving an old car – “what happened to your lovely Land Cruiser Bill”? ""umm, just sold it""
 
The important message here that I want to convey is that bankruptcy is temporary, one day it will end and you are able to seek a limited amount of finance to secure essential items for your basic survival until it does terminate. The numbers show, it is very common. It doesn’t mean its your fault. The roll of the dice remember!
 
Basic financial stress is best to be dealt with by a qualified financial advisor. And as soon as you feel depressed, visit your GP for a talk. 
Suspect a friend has money issues? Reach out and chat. Tell them its doesn't last forever. Comfort them.
 
Tony WK
 
"
775,"
                            
                              20 January 2019
                            
                        ",['Random name'],"
Hi everyone,
In April 2018 I was diagnosed with Major depression, Social anxiety and an adjustment disorder. No one in my family ever spoke about mental health so I never really thought about it before all this happened and now I just feel broken, pathetic and weak.

I’m having a tough time at the moment, the past 10 months have been the hardest time in my life it’s full of ups and downs and I think I’m just about ready to crack.  Just trying to get out of bed each day and find the enthusiasm to do anything anymore is so difficult.
I've been on line a lot reading about how people have been in the same situation and what they have done to help them and I just don’t understand these people.
Speaking to friends, doing exercise, eating healthy, talking to a psychiatrist.
But I don’t understand how people can just do any of that! I have no energy to exercise, I don’t trust anyone to talk to them and I don’t have the energy to do groceries so when I can be bothered to eat then it’s gonna be junk food.
Im always tired and all I think about at work is getting home and crawling back into bed, I used to put so much passion into my work and really make changes now I couldn’t care less. The only reason I turn up and do the bare minimum is because if I lose this job I also lose my house, and access to health professionals.
I am a burden on those I work with and I hate that it’s come to this but I really just don’t know what to do anymore. I don’t think this job is for me but if I leave I lose everything.
I was taken off antidepressants and sleeping tablets in October 2018 because apparently I’m doing well but nothing has changed, even on the medication I didn’t feel any better. I feel like the Dr’s just don’t want to deal with me.
I know things have to change, I just can’t do it and it makes me feel even worse, I wish I could wake up one day being totally happy with everything and not have a care in the world but thats never going to happen.
I don’t even know why I’m typing this, it’s not like I have a question I guess I just wanted to share my story with people that would listen and hopefully not judge me.
I guess any words of wisdom or advice would be greatly appreciated.
Thank you.
Regards,
Random name.
"
