,DATE,NAME,TEXT
872,"
                            
                              8 November 2015
                            
                        ",['Solly'],"
Hi there, my name is Sollly. I am suffering from depression for 16 years now. But recently i am not sure what i am suffering from. I have lost my way. Only after i moved to Aus with 3 small boys and a wife, working fifo, did i realise that i have no clue what i am doing or even why i am doing this. 
 I constantly think i am not good enough for this work, as i still struggle after 11 months to fit in the role. I have social anxiety and don't make friends easily, i have to concentrate very hard to have a normal conversation with anyone.  English is my second language and therefore it takes time to communicate in a proper manner. 
 I am a pleaser, empath that has followed the main stream too long. I have no identity anymore and we seldom do things because of my constant worries about work and providing for my family. I feel inferior to everyone arround me and that my opinion does not matter. Is work everything? I don't want to fail my children but i can feel my mental health slipping. I am on medication and it keeps me inline but can not get an appointment with a psyciatrist to evaluate its effectiveness. 
I love australia, can not go back to country of birth. Is 35 too late to change your whole career and start at the bottom again? It feels like i am ungreatful for what i have, i should oblige and count my blessings. I just dont see the point anymore. Such a fine line between the rabit hole and euphoria. Some days i am possitive and tackle the world, but get easily discouraged. My self worth and assurance is gone. I was not always like this, i used to be strong. 
"
873,"
                            
                              2 November 2015
                            
                        ",['lazerus'],"
I know l am depressed. I have never felt lower, more alone and more isolated in my life. I have no family living within 500kmh's of me and then its only an elderly parent with no coping mechanisms of their own. My dog is my constant and only companion. Four years ago my life was at its most content then out of right field a major health crisis left me disabled and with acquired brain injury. After over 18 months scrapping and crawling my way back my partner turned on me. I became homeless and left with virtually nothing. I couldnt afford housing in any form where l was living (unless l gave away the one security and love l knew, my dog) so l took what l did have and moved clean across the country hoping for a new start. I ended up even more isolated  and alone than ever. I cannot cope with people; l find building friendships challenging and maintaining them even harder. l did find some volunteer work that l thought l would enjoy. Then l thought things had really changed and l secured a part time job (ironically in a mental health related field). The employer seemed very empathetic to my abi and disability and the part time hours where to be flexible but after barely 2 months l am going to throw it in. I just cannot cope with it and this now is adding a huge burden on my loss of self esteem, frustration and lack of self worth. As a former professional in my field and with a lot of education and decades of work experience l feel l have hit an even lower point than when l lost my home and what had been a loving long term relationship. I have always managed to have the resilience and resources to find a way back or to break things down to start to find a way back but not now. I feel overwhelmed, emotional, in trying to deal with people l feel its all too much; cognitively l am so overwhelmed l just cannot relate to people or manage any interpersonal relationships.  l feel like l am on another planet that l have nothing in common with people. The day to day challenges of trying to keep up appearances so to speak is getting beyond me. I will not talk to my GP, l do not trust her. Heck, after the wheels fell off 2 years ago l was put on anxiety medication and my current GP is trying to get me off it ! I am running out of characters to explain that. I know l need help but realistically l dont want it ! Its all too much effort and whats it going to do ? Not much in the long run because much of what needs to change cant; l have tried before and ended up back here !
"
874,"
                            
                              12 November 2015
                            
                        ",['farns '],"
Hi, having depression as you all know brings with it total lack of energy and motivation, can some one out there enlighten me with some coping mechanisms of trying to get through this whether its with medicines or whatever. I am on an antidepressant and 2 weeks in, I know it takes about 4-5 weeks for it to kick in as I have been on another antidepressant which didn't work, I am sick of feeling so tired and run down and with drawing from people and cant be bothered talking.....I walk every morning for 30 mins but that doesn't seem to help but I will keep doing it, thanks I look forward to hearing from someone. 
"
875,"
                            
                              5 November 2015
                            
                        ",['Patsy8'],"
Hi, I'm new to this forum but need some help as I think I am losing the plot.
I have suffered from anxiety and depression for most of my life, but thankfully can usually manage it quite well.  Most days are a struggle in one way or another but I get through them and on the whole have a lot of happiness in my life now.
So why do I lose it sometimes and for no apparent reason lash out verbally at the people I love and care about most?  Does anyone else do this?  It leaves me feeling so unhappy and feeling sick to the bottom of my stomach.
Any comments to help me understand this a bit better would be most welcome, as at the moment I feel like a totally horrible person and hate myself.
Thank you in advance.
 
"
876,"
                            
                              9 November 2015
                            
                        ",['Stormy'],"
I sit here typing this, the quietness of the house is causing ringing in my ears so I had to put the television on to break the silence, the feeling of being alone is all too real. The false side of me today has past. I am exhausted playing a charade. The positive side that I project to others, the motivating me,the up beat me, the confident me, is now asleep. I am alone with my thoughts, and the internal struggles that lay within. I need sleep, yet too scared to go to sleep, and too scared to stay awake. 
Tomorrow is another day, another sunrise, another charade to present to those around me. If only they knew what was going on inside, then again, I wonder if they would even care. It's been years since I have felt any real value. I always try and find something positive in each and every day. The sunshine of my little boys smile, his laughter still bouncing around in my mind's picture. If only I could see him, but alas I have to wait another week for my one day of togetherness, only to have my heart ripped out when I take him back. What a roller coaster my life is. 
My own childhood memories always come flooding back in these quiet times and I often dread the coming of the night. The thoughts of when I was homeless at 14 years old, being assaulted by those you have trusted, living in a park and in the back of a station wagon in a friends back yard, and still finding something, a little anything to keep going. I have always been so good at portraying that positive happy person, even in my darkest hour, hoping that one day I may even convince myself. 
I have sought professional help, even undertaking clinical hypnotherapy over a 12 month period and that seemed to only bring the memories forward and yet provide no real answers. I only seem to get solace when I write poetry and work on my autobiography. I find writing is very therapeutic for me but I have to focus to do it. I can't always focus and that frustrates me. I am hoping by writing on this forum it will allow me refocus and find the will to keep writing.  
I have recently retired from work due to illness, a brand new set of struggles, struggles that I determined to overcome or at least give it my best shot. We get into dark places at times but with each sunrise there is a brand new beginning, and what we chose to do with that beginning is entirely up to us. It is by no means an easy task when depression sets in but we still need to find a way to keep pushing on.
"
877,"
                            
                              8 November 2015
                            
                        ",['Delphinium'],"
Hi all
 Joined today as am feeling so socially isolated at the moment and long term issues of anxiety, OCD and depression are not helping.
Had a rough year as I separated from my husband in April and have only just managed to keep my head above water since. Also studying full time at uni and not doing as well this year as the previous one which is really frustrating me. Only really have my mum to talk to and nobody else and she can only do so much. My self-esteem has plummeted since the separation and I am realising I have elements of social anxiety which I need to deal with. The lack of a decent social network and studying mostly at home is making me feel so alone and I feel like the walls are closing in sometimes. Also gained a lot of weight over past few years which is now making me feel really unhappy with myself and tired all the time. Just starting to wonder when life will pick up again as it seems like a never-ending series of challenges and no fun at all. Finding it hard to get motivated and do anything positive for myself.
 Thanks for reading and hope to get to know some of you on here.
"
878,"
                            
                              22 November 2014
                            
                        ",['MichW'],"
Ive battled depression and anxiety all my life, from as early as I can remember, so many underlying issues that ive never seeked help for because well how is talking about it going to help or fix it... I developed a drug addiction at an early age and got clean after almost dying and losing everything in my life.. well everything that was important to me. Stayed clean for 2 1/2 years, up until last month...
How could I be so stupid? Its pathetic, how can I let this drug control my life, why cant I stop? What did I do?
I don't want to become who I used to be again - I wont survive
RELATED THREADS
My alcohol addiction and depression is really hurting me
Anxiety with loving someone who is addicted to drugs


"
879,"
                            
                              10 November 2015
                            
                        ",['ci'],"
Ok so i will apologize in advance im in a state so this will be a ramble im sure.
I am new to all this suffered for years but finally seeking help and a diagnosis. i have seen couple of different psychiatrists been told that i have ocd by all of them and cant deny that totally agree. the part of my diagnosis i have trouble  with is one phyc told me i have bipolar but other have said no i dont agree with the bi polar i dont have the highs.
 my brother is bi polar so i know a bit about it  i dont think i'm the same. 
the other said panic disorder and depression with the ocd so that brings me to my question could this be right i was told the depression doesn't come and go like my moods do. i can be ok one day and unable to stop crying the next. i am so irratable feel like im going to explode alot of the time. is this normal for depression to be up and down and to be so on edge and frustrated. some days i so exhausted its hard to move and do anything but i'm a mum of 3 so not an option to curl up and hide. other days so anxious and irritated im so fidgety still exhausted and dont have energy but i really restless. I cant keep going like this need to know what is happening i dont know much about depression would really appreciate some advice does this sound like depression. i not on meds i refuse untill someone says for sure whats wrong but im at the point where i need to do something fast im in a state i dont have family support except for my husband no otherfamily to support us havent told my husbands family they not the supportive type i did stupidly tell mine and then heard my mother has been making fun of my ocd issues. ive distanced myself from all friend havent seen them for about 2 years i just shut myself off. i contacted two recently trying to reach out explained a little about whats happening with me but i think its a lost cause cause havent heard back from them even though they said wish they new could have helped ect, i seem to attract people that find me useful not the kind to return the favour. anyway this has turned into a rant thought it would all i wanted to post was like i said does any of this sound like depression mixed in with my ocd?
"
880,"
                            
                              7 May 2013
                            
                        ",['Victoria Point'],"
I am so sick of feeling like sh..! I have been on every antidepressant under the sun for the last 16 years and nothing works. I have moved to a new area now with a gorgeous house by the beach a pool I don't have to work can stay at home(big part of the problem I think) and I feel completely dead inside. I am 46 years old. Life is wasting away I want to enjoy everything around me and I cant. I go for a walk along the beach with my dog thinking this will help everyone says exercise helps and the whole time im walking im thinking is it too soon to turn around id rather be home with a coffee and a menthol cigarette, ill go a bit further. 
I went to Mental Health yesterday and they want me to come off all meds and try cognitive therapy with a Psychologist. It would make sense as they haven't worked for 16 years why poison myself and still feel crappy???? I am okay when im with people which is interesting. I went to a birthday party Saturday and had a great time chatting to all the adults and felt on a kind of high when I left like yes that's how I want to feel again every day. I'm naturally bubbly and funny without sounding too modest but I am and I have this horrible illness that is taking it away from me. My old GP told me he linked depression to loneliness as in studies around the world certain countries have literally no depression like The Philippines as they are surrounded by family all day long.I know I need to get a job but im a Teachers Aid and it is soooo boring and dull. I love the kids but I want something to lift me up where ill be chatting with people all day long like shop work or something. I need to get our of the house that's for sure. 
Anyway I feel better from just writing this down even so thanks x
"
881,"
                            
                              10 November 2015
                            
                        ",['FlowersBloom'],"
Hi,
 I am wondering if there is anyone that suffers from depression and gets similar symptoms to the ones that I have - and how you can control them so that I am able to function at work and in public properly and I can return to feeling normal again (especially dealing with constant crying) These get worse when i let my anxiety get really bad and I tend to fall into a depressed state shortly after. 
Symptoms:
Crying constantly, in public and alone - I get episodes where I can cry for up to 7 hours straight - at this point I will probably start hitting my head against the wall because I feel like I have gone crazy
Breathing difficulty 
Trouble concentrating 
Everything makes me feel guilty
There is no point to anything I do in life!
It takes too much effort to do simple things - they feel so difficult.
Nightmares
Feeling tired and lazy
Basically, I have no idea why i am feeling so sad all the time. Everything i think of even happy memories makes me feel so sad. I think it has something to do with my perfectionism and being too self reliant i deal with everything on my own and bottle everything inside. I have struggled since I was about 16 years old. Each but gets worse as the years pass. I never spoke to my parents or anyone about the constant pain I was feeling. And now my body doesn't know how to handle it anymore. I am on medication and seeing a therapist. Medication seems to help the best.  I also encourage that if anyone else does not know what to do or if u feel like you are crazy or abnormal you are not. And you are not alone. Talking to someone has been the best thing. Don't bottle up and hide from the world. Seeing a doctor and my medication is the one thing seeing me through this episode.
"
882,"
                            
                              9 November 2015
                            
                        ",['Big matt'],"
I have been diagnosed with depression and have been medicated and on way off medication and stopped counciling over 12 months ago 
recently been struggling feeling like I'm slipping back down and I have had so much help of family and friends but I don't want to reach out to them as I feel ashamed and that they would be like harder up your just been soft and your just after attention after We Helping you before 
I just want to run leave everything behind but also find that I am now crying every couple days over the absolute rubbish i work in a harsh work place high stress prison officer 
"
883,"
                            
                              5 November 2015
                            
                        ",['BobbyMay'],"
Hey everyone,
My name is Bob and I think I suffer from depression. This is my first post because seriously, I have no idea what I am doing. I cant seem to focus on my own happiness and it cuts my wound deeper when I see others move on and easily manage themselves (especially an ex partner). I'm afraid I cant be strong enough, because everything is just going from bad to worse. I have forgotten how to be happy and I wish I could find it again. I know what I am probably saying is silly but I don't want to fall in love ever again. the pain feels so heavy and I feel really lonely. Sometimes I wish I could pop my brain out of my head and wash it. and disconnect any attachments to the heart. I'm currently studying and its just distracting my life. If anyone knows a method that helps them that could possibly help me, I would really appreciate it. ill even buy you a coffee or something. However, knowing I'm not the only one feeling this gives me a bit of courage to do something you know? 
Anyways I hope everyone is on the road to recovery and I'd be more than happy to help anyone else out there.
Bob
"
884,"
                            
                              6 November 2015
                            
                        ",['Terrimanian'],"
I'm in my 50's & have suffered from depression since childhood. My illness has seriously  impacted on my ability to manage my affairs,particularly financially. I have lived in rental accommodation  since arriving in arriving  in Melbourne  over 10 years ago. In April, the job I had held for over 10 years was made redundant. 8 of my colleagues were also  made redundant. I was very angry about being forced to leave  the organisation in this as it was very clear that the nature of my role & its value to the organisation had not been  properly assessed or understood. I have had several months of casual & contract work since April.  I sufficient funds (just) to purchase a very modest apartment, but have not been able to proceed due to my uncertain situation. I was recently hospitalised for depression & discharged just over a week ago. I felt considerably better while on hospital but have relapsed since my discharge.   I live alone & am desperately lonely.  I am in desperate  need of a support group &  mentor to assist my decision-making 
 
"
885,"
                            
                              23 October 2015
                            
                        ",['Gerby'],"
I've visited this forum from time to time when I'm feeling down but this is the first time it's felt so bad that I thought maybe I should post something. I'm 28, male, Software Engineer by trade and living alone in an apartment in East Melbourne and never had a girlfriend in my life and it's completely destroying me at the moment having nobody in my life for companionship. I've been sitting here for 10 minutes trying to think how to even start to explain my problems but I think I'll just recap briefly up to this point.
I feel like I was a normal kid up until about the age of 14 or 15 when suddenly I just stopped wanting to go out, I'd avoid my friends requests to hang out with made up excuses and the times I couldn't escape going out I'd be filled with anxiety and unable to enjoy myself. Then at age 16 my father died of lung cancer which was devastating for both me, my mother and my sister so from that point on I didn't have any male role models in my life. The following year my grandfather died (mother's side) so as you can imagine my mother was not in a great place mentally herself, after I graduated year 12 I started playing 'World of Warcraft' and doing virtually nothing else.
'World of Warcraft' was my life for about 6 or 7 years and it was not a healthy habit in the slightest, my anxiety issues worsened along with depression until it got to a breaking point where my mother sent me to see a psychiatrist for a year because I vomited from anxiety of something as basic as going to get my haircut. I slowly worked through my anxiety issues and eventually was able to leave the house again without turning into a train wreck, then came my mothers new boyfriend. Things seemed fine at first but then he'd just snap at me some days and call me things like ""worthless"", ""lazy"" and ""not a real man"" (because I didn't like drinking or going to pubs) so this did wonders for my already low self esteem, my mother would defend me but in the end she'd still keep him around. 
To quickly sum up the next few years I ended up going to Uni and walking straight out of Uni into a job, I moved out of home and now I sit alone in an apartment every night wishing I could just find a woman I can relate to or connect with. Every year I lose hope that I'll ever find that someone and I'm starting to seriously question if I'll even make it to 30, I took Tuesday off as an example because I couldn't get myself out of bed.
Can anyone tell me why I'm failing at life so badly?
"
886,"
                            
                              29 October 2015
                            
                        ",['LostFuzzy'],"
Dear Forum, 
Desperately hoping that someone here might have an idea of where to point me to ...
 I've kinda suffered with anxiety and mild depression for a number of years, but I recently started a new job 6 months ago, and 3 months into is I had a stroke and was hospitalized + off work for a total of 6 weeks and a bit. 
I went back to work too early I think and this has ended up with me having a total mental meltdown and admitted to clinic.  My GP seems to agree but it looks like it could be a real grey area. 
I'm expecting to be in the clinic for quite a while and off work for a minimum of 3 months according to my psychiatrist.
 Money is real tight as I didnt get paid for the first 6 weeks I was off due to almost no personal leave accrued. 
I have so many questions, but the entire thought of having to battle ""the system"" is just sending me into a complete flat spin even with the nice meds that they have got me on - I just dont know where to turn. 
 
i) I have 3 super funds, all have some kind of income protection as far as I can gather
ii) Would the current mental episode me a seperate event to the stroke? IE would I have to make 2 claims and a second 6 week waiting period now for the mental health?
iii) How would the kinda referee process work, because I know that they will all be trying to make each other pay, so have no ideas even which one i shoulkd contact first? maybe the fund I have had the longest?
iv) Any ideas how I can get help to ""cope"" with all of this process? I'm in a expensive private clinic and no one here seems to have a clue. Even the psychiatrist said ""maybe you should just call your super fund and see what they say"" -- OK, so I'm not going to get any help on that from the clinic. You would have thought that kind of support would be really high on the agenda. Amazing really
v) If you are off work for 6 weeks, anyone know if they backdate it to the first day you stopped getting paid?
Its driving me even more nuts that I already am with sick worry. 
If anyone can help me out you would be doing me and my family a huge huge service. 
Thanks :)
Fuzzy
 
 
 
 
"
887,"
                            
                              2 November 2015
                            
                        ",['Krystallis'],"
I have been in a really bad headspace lately and I've finally come to the realization that I need help. I asked my husband to take the morning off work to watch our youngest daughter so I can go to the doctor. The thoughts I have been having I just hate myself even more for even thinking them. I have been feeling like a complete and utter failure in everything that I've been doing. I'm restless, exhausted and miserable. I know I need help and I just don't know what else to do. I've never been big on opening up to anyone so making my doctor see that I'm depressed is going to be very hard for me but I can't hide it anymore. 
"
888,"
                            
                              29 October 2015
                            
                        ",['Riaido'],"
First time trying anything like this, ive tried psychs, they didnt help cause i would hide to much, and i have the mentality, if you cant spot it, you dont deserve to know, stupid, i know.
 
Pretty much i got depression a year or two ago, i dont know, i wouldn't acknowledge it, cause i was always happy an optimistic, nothing could bring me down, then i got sick with glandular fever, and it all started going down hill, i lost my health, i lost my job from that, and it eventually lead to me loosing my fiancee, took about another 6 months after all that to acknowledge i had anything wrong, i was down , didnt want to do anything, but a friend eventually got through to me, currently trying diffrent medications, and nothing seams to work, when i feel like things might be starting to get better, i just get kicked back to the ground and it feels like im starting all over again, the worst thing is i dont have my family as support, 'just do something blah blah blah, they might think it helps but it dosnt. i just constantly feel like shit and it just feels like everything is always getting worse, i just want to genuienly smile, and get excited for something again, anything.
 
/sigh
"
889,"
                            
                              28 October 2015
                            
                        ",['Hopefullseeking'],"
How do you cope with being told you have depression for life. You will have times where the depression will be managable but it will not stay that way.  You will have bouts of depression, it will always be like this.
I felt like someone had slapped me.  I have been told this before but it sank in yesterday.  Both my psychiatrist and my psychologist have said I have depression for life but I always thought I would beat it.  Isn't that why I am in therapy.
I feel like all hope is lost, I do my best well actually I try really hard to put into practice what my therapist say to do, and i was told yesterday I have worked extremely hard with the psychologist this year but that felt like a waste of time.
I am not ready to throw in the towel but it makes it hard when you are told you will be up and down for the rest of your life.  Extremely hard.
"
890,"
                            
                              4 November 2015
                            
                        ",['Deedee1'],"
I feel like I genuinely have the shittest life ever. I have been diagnosed with schizoaffective disorder- which means I have schizophrenia and severe depression at the same time, post traumatic stress disorder and body dysmorphic disorder. I look around at everyone else with their easy lives and hear them complain about the most trivial things. I'm 27 and live at home with my parents. I love them but my dad has an abusive past with my sister and I and he stills yells at me in a very vicious manner. My mum is highly judgemental and easily holds grudges with me and is obsessed with cleanliness and order. I am in love with my male best friend but he only loves me as a friend. I am extremely paranoid and suspicious of others and can't relax when I'm around other people. I have been severely depressed for three years and it never ever goes away. I had a significant delusion that I was deformed and the ugliest person in the world that lasted for an exhausting and paralysing 10 years. I believed my looks was causing all the bad things happening in the world and that people were offended and angered by my appearance. I turned away job opportunities, love interests, study opportunities and social events because I believed God was telling me to. I even stopped talking and eating for a few years due to messages from 'God'. The funny thing is I am so strong and work full-time at a bank, go gym every morning, am a really good friend and relative. This doesn't suit the life I've lived and how horrible I feel every second of the day. People like me usually end up being drug addicts, in jail or unemployed. I don't want to be a part of a society in which I don't fit in. Everyone around me has had it so easy. Losing their minds over breakups, not being skinny enough, not having the latest gadgets. Welcome to my life.
"
891,"
                            
                              4 November 2015
                            
                        ",['Arinexus'],"
To start, assume ive done at least a moderate amount of research. Also while i know i have bouts of depression that add or possibly cause these ""events"" it is the events themselves i want to know about. They can happen anytime but always start in the morning and can persist, happening once to twice an hour for the rest of the day. There is NO specific trigger. They can start mid laugh or cry. Tired or awake. Happy or sad. It starts by a wave of feelings very out of place but feel familiar. Like recall of an event that never happened. Kinda sad kinda anxious kinda lovelorn. Indescribable really. Then my heartrate increases and i sweat. I feel short of breath. All the while those ""feelings"" wash over me. The entire even lasts less than a minute. Not all the time but usually after the first they reoccur throughout the day getting slightly worse then better before dissappearing before bed. Ive done my research. These are NoT panic attacks or mini heart attacks or anxiety. There is NO specific trigger. I hope someone has a good idea or has similar expiriences so i can get some answers. Thank you.
"
892,"
                            
                              17 September 2015
                            
                        ",['Stormgrl101'],"
Hello to whoever is reading this, i hope you are well.
So yesterday I had two appointments, one for Centrelink to get a job capacity assessment done and one at my Job Provider. The Centrelink one went well, she said she would write up the report and I would most likely get referred to a Disability support Job Provider. I then went to the Job Provider and found out I was not seeing the girl I usually saw. This other lady asked what I was doing... studying certificate II animal studies and volunteer at the animal shelter, which my psychologist suggested for me and helped me be able to go. She went on to say that for the ""work for the dole"" I had to study a Certificate III or higher so what wasnt good enough and then the animal shelter volunteering was not an approved activity so I would have to do something else. Well of course my anxiety shot through the roof and I burst into tears in front of her. I struggled to get the words out that I went to Centrelink that morning and to look up for my report. She got on the phone to someone saying she had a client in front of her who was very tender and falling to pieces... which of course made me feel even more shit.... and then she finally found the report and saw ""severe anxiety/depression. extreme emotions, tearfulness, freezes when anxious and struggles to talk..""
etc. She said Oh I dont feel so bad now I mean I can be mean but not today. Anyway she wrote up the referral for the Disability support Job Provider which I have an appointment for on Friday. I just hope these people will actually help me and not just push me to the side and stress me out. 
Anyway now I'm just feeling quite down about everything and the future. I know I have a family who loves me and a caring boyfriend but still the black dog keeps pulling me down making me feel all alone and whats the point because I'll never get better from this, its just going to be a constant struggle.
thanks for reading.
"
893,"
                            
                              3 November 2015
                            
                        ",['1977xxoox'],"
Hello fellowship, I am new on here so i appreciate your patience in advance.
I was diagnosed with post natal depression at 18, and from time to time I have felt I recovered, medicated and un medicated.
What I now understand is the black dog is still there, it never goes away for me.
I have many issues at present and am reaching out to see if others are having similar experiences, and how they cope with life.
My issues at present are a list as long as your arm, from relationship, going for a big promotion at work, to my father who's in a nursing home and is sad all the time(he cries on the phone most times I talk to him), to my children whom I hardly see, my sons GF hates me so I can't even call him,  a partner who is controlling and not supportive(although he would tell you otherwise), I have major surgery coming up, the house I rent is up for sale as of today, a have employees who push my buttons, I feel alone, I have a constant sensation of drowning, I suffer with fibromyalgia, my mother does not speak to me nor does my aunt, I only have my dad and my children. I have friends, but I feel like I'm a burden to them and am scared to ask for help, I feel I always help them(which is ok). I've received treatment in the past which worked short term, but the black dog still comes back. I'm struggling to cope. 😢  I've had huge weight gain, 30kg, which is something else that causes me irrational thoughts.
If anyone has any suggestions on how I feel better about myself, I would love to hear from you.
Even to just be a friend, who can understand. 
Thanks so much for reading my post.
1977xxoox
 
"
894,"
                            
                              1 November 2015
                            
                        ",['Annabelle1234'],"
Hi my name is Annabelle
This is my first time on here. I'm sitting up in bed typing this as I have looked up 100s of tactics online to get to sleep with the way I'm feeling but no luck. 
I am a naturally outgoing, confident person socially. I dedicated my life to fitness last year joined a gym where it was very tight not community and felt a had a purpose in life. Before this time I had depression (episodes of it throughout the year). Once I found a purpose nothing could stop me. I was in my last year of uni and wanted to become a therapist once I graduated. I worked as a disability carer and felt like the world was my oyster. I had friends around me, I was happy and positive and ready for anything.
 This year rolled around. I started becoming obsessive over my body. Lost a guy I was Marley in love with you never really loved me back. Started tormenting myself about my weight gain. Couldn't get a graduate job and keep receiving the same comments for my interviews. Still work as a carer and feel overqualified and useless.
My social circle has diminished into two close friends. I dread the weekend as I don't have anyone to do anything with. I sleep till midday on the weekends and when I don't have work I will sleep most of the day through. 
I have tried getting new trainers, applying for more jobs, seeing a psychologist, changing my medications, trying to figure out how to meet people, reaching out to old friends (who have moved on and have their own friends and are happy).
 I'm sad because I feel like no one wants or cares about me. I don't know how to meet people except for saving up and traveling (which I am doing).
Sorry for the rant but I just wanted to see if anyone else has these issues. 
I look like a social person yet spend my weekends all alone.
 I feel useless, no one cares I have nothing to show for everyone is traveling and enjoying their life while I'm in a rut.
i want to enjoy my life and it's so hard to look up and be positive about it all.
iv started binging on food and doing drugs here and there to elevate my mood bust in the end I'm all alone. 
"
895,"
                            
                              3 November 2015
                            
                        ",['Paul'],"
Some people are triggered to depression through guilt.         event --> guilt --> depression and remorse
What do you feel guilty about but still seem to do or wish you hadn't done?
"
896,"
                            
                              2 November 2015
                            
                        ",['GeorgieBelle'],"
Hey guys, 
 I am 28 years old and feel like I am stuck in a rut, and it is really worrying me. 
I have depression and anxiety, and it has been getting worse over the last few weeks, and I feel like I have hit my limit. 
I feel very forgotten about among my friends. I reached out to a friend (which I am not good at) and told her that I needed some help, and yet I haven't heard back from her in over  a week. 
I keep putting on weight because when I am depressed I eat crappy food, almost as a punishment to myself. I don't even like it, I just feel like that's all I deserve (does anyone else struggle with this...Would LOVE some help with managing this). 
I am quite in debt and whilst overtime is available in my job (which would get rid of my debt very quickly) I don't like my job as I feel very invisible and unappreciated. I get anxious just thinking about going to work. So instead of working overtime and getting money, I often don't work because I am too anxious to get there. 
The other day my car was broken into, by having the window smashed, and I feel like that has tipped me over the edge. 
I know constantly feel anxious, my arms and legs feel really heavy/weighted down and my mind is so incredibly foggy. I have never experienced it to this degree before. I have trouble driving, holding conversations and working, all because my mind feels so clouded over. 
 
I have a really supportive family, but I still feel like I am just suffocating and everything is becoming blurry. 
Any and all advice is welcome ... I really cannot bear to feel like this anymore. I am living my life through a constant haze. 
"
897,"
                            
                              2 November 2015
                            
                        ",['Different '],"
I am a sad person. I feel like a freak. I feel that everyone thinks that about me. I cant seem to fit in. I come across as a giggling happy person. But im so dark. People completely dont understand. 
"
898,"
                            
                              28 October 2015
                            
                        ",[':('],"
Hi  I have been married 15.5 years and been diagnosed with depression & anxiety for 5 years.i took anti depressants for the 1st 3 years and have been trying to kick them for the last 2 yearsi use a CPAP for sleep apnea it has taken me 5 years and therapy ( with and without my wife) to finally pluck up the courage to talk to my wife and tell how this illness affects me , I find it hard to open up and do not like to anyone. After several hard conversations I told my wife I need her to show me affection kiss and hugs and to ask me if I'm ok when we are alone and we can talk ( she asks me in front of people) and just to listen and I would aim to tell her the truth about how I really feel even tho saying it out loud makes me sound perfetic ...The 1st day I sat down and started telling he how I felt it was good she listen and made a couple of comments.. After a week and a couple of conversation still no affection and the listing stopped it turn more into tit for tat conversations, this sent me into a 4 day down period , when this issues came to ahead its turns out that my wife says she can't show me affection as she has been so hurt by me the last 5 years she can't suddenly start showing affection and she also wants to voice how this illness affects her ( which I get but I can't just deal with that right now) she wants to stay together and work through it, but she needs normality to show me affectionnow I'm in a very dark place, I thought I would say what I needed and she would help and listen but now I have all these things I have to fix and its overloaded me I have not been able to talk to her for 3 days ( and when we have its been angry words) I'm not suicidal yet but I'm starting to spiral down I just don't cope with multiple problems and when someone has an issue with me I feel I have to fix it , self help book, stop drinking  im thinking of leaving but I don't want to lose my kids or my wife but I'm to angry to think straight , I put my heart on my sleeve and it feels as though it been stamped on. has anyone has a similar situation? MR
"
899,"
                            
                              31 October 2015
                            
                        ",['Azee'],"
Hi everyone,
I have taken many online depression tests and all came back with results stating I havesevere depression.
I read about depression, the symptoms, the feelings, everything, and I am in shock at how closely it describes everything about me.
I know I have had depression for many years and yet I am still in denial.
I could go on forever, but I want to keep this short.

Thanks for reading.
"
900,"
                            
                              29 October 2015
                            
                        ",['janazantar'],"
So i've been talking to someone i wronged while being depressed and its been hard to hear the truths that they wanted to cut me off and how my actions hurt them. how can i recover from this criticism that depression makes cut even deeper. i know they are right but i'm also sorry for myself because I didn't ask for depression either. its not fun being me and i don't get a break from being with me either. i don't think people with happy lives, filled with happy families, the love of a partner, the joy of a new child can know how lonely depression is.  how hard it is to keep your chin up when you are empty, lonely and so sad inside. finding some strength to make it through every day on the hope of a better tomorrow. I feel like an unrecoverable distance now sits between us and wishing won't make it go away.  Just another in a long list of losts in a life that i don't want but have to endure.  I'm getting help but it doesn't turn on a dime. i'm taking my meds and trying to forgive myself but right now, i just want to cry and give myself a hug and say its ok. tomorrow will be better, you just need to make it through the night.
"
901,"
                            
                              5 June 2015
                            
                        ",['Jas_b54'],"
I go to bed each night lay my head on the pillow and most night l start getting this anxious feeling some nights worse than others
When l am like this its stops me from going to sleep the anxiety , depression can get worse getting me upset then l have to get up from the bed sometimes l can be up all night heading to bed around 5am.
Can anyone gives me any suggestions that might help  Jas_b54
"
902,"
                            
                              28 October 2015
                            
                        ",['Paul'],"
If you could go back and give yourself some advice about coming out or dealing with depression or anxiety, what would it be? Who would you say you are?
 
Paul
"
